x;y;z
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,762346;-0,647167;-0,001782
0,762346;-0,647167;-0,001782
0,762346;-0,647167;-0,001782
0,762346;-0,647167;-0,001782
0,762346;-0,647167;-0,001782
0,762346;-0,647167;-0,001782
0,787133;-0,611350;0,081686
0,787133;-0,611350;0,081686
0,787133;-0,611350;0,081686
0,787133;-0,611350;0,081686
0,787133;-0,611350;0,081686
0,787133;-0,611350;0,081686
-0,000349;0,998622;0,052467
0,000000;0,998544;0,053935
-0,000168;0,998616;0,052585
-0,000000;0,998618;0,052557
-0,000168;0,998616;0,052585
0,000000;0,998544;0,053935
0,998804;0,000889;0,048875
1,000000;0,000000;0,000000
0,998851;-0,000117;0,047926
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
0,592998;0,802781;0,062420
0,681374;0,731578;0,022861
0,648847;0,759998;0,037430
0,648847;0,759998;0,037430
0,681374;0,731578;0,022861
0,682310;0,730724;0,022279
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,994878;0,002686;0,101048
0,995079;0,003458;0,099020
0,994139;0,001090;0,108106
0,995189;0,011826;0,097256
0,994071;0,000950;0,108724
0,995079;0,003458;0,099020
-0,000000;-1,000000;0,000000
-0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
-0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;0,998451;0,055632
0,000000;0,998451;0,055632
0,000000;0,998451;0,055632
0,000000;0,998451;0,055632
0,000000;0,998451;0,055632
0,000000;0,998451;0,055632
-0,001370;0,541700;-0,840571
0,000000;0,541554;-0,840666
0,000000;0,540515;-0,841334
-0,001370;0,541700;-0,840571
0,000000;0,540515;-0,841334
-0,001052;0,540984;-0,841032
1,000000;0,000000;-0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;0,000000
-0,000702;0,376352;0,926476
0,000000;0,376352;0,926477
0,000000;0,378336;0,925668
-0,000702;0,376352;0,926476
0,000000;0,378336;0,925668
-0,000587;0,376676;0,926345
0,000000;0,378336;0,925668
-0,000379;0,376404;0,926455
-0,000587;0,376676;0,926345
-0,000379;0,376404;0,926455
0,000000;0,378336;0,925668
0,000000;0,377158;0,926149
0,675472;0,737287;0,012031
0,648396;0,761185;0,013436
0,674928;0,737785;0,012060
0,674928;0,737785;0,012060
0,648396;0,761185;0,013436
0,648396;0,761185;0,013436
1,000000;0,000000;-0,000000
0,998851;-0,000117;0,047926
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
0,719294;-0,694705;0,000000
0,719294;-0,694705;0,000000
0,719294;-0,694705;0,000000
0,719294;-0,694705;0,000000
0,719294;-0,694705;0,000000
0,719294;-0,694705;0,000000
0,980845;0,194277;0,014141
0,980915;0,193830;0,015326
0,980797;0,194732;0,010763
0,979442;0,201414;0,011184
0,978352;0,206882;0,005136
0,978420;0,206075;0,015073
0,978352;0,206882;0,005136
0,979442;0,201414;0,011184
0,979430;0,201448;0,011627
-0,000000;-1,000000;0,000000
-0,000000;-1,000000;0,000000
-0,000000;-1,000000;0,000000
-0,000000;-1,000000;0,000000
-0,000000;-1,000000;0,000000
-0,000000;-1,000000;0,000000
0,000165;-1,000000;-0,000242
0,000000;-1,000000;-0,000000
0,000000;-1,000000;-0,000000
0,000000;-1,000000;-0,000000
0,000165;-1,000000;-0,000242
0,000000;-1,000000;-0,000786
0,000000;-1,000000;0,000000
-0,000000;-1,000000;0,000000
-0,000000;-1,000000;0,000000
-0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
0,000165;-1,000000;-0,000242
0,000000;-0,999999;-0,001272
0,000000;-1,000000;-0,000786
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;-0,000000;-1,000000
0,000000;-0,000000;-1,000000
0,000000;-0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;-0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;-0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;-0,928515;-0,371294
0,000000;-0,999999;-0,001055
0,000000;-0,999988;0,004847
0,000000;-0,999999;-0,001055
0,000000;-0,928515;-0,371294
0,000000;-0,924376;-0,381482
0,000000;-0,923901;0,382632
0,000000;-0,705173;0,709035
0,000000;-0,923901;0,382632
0,000000;-0,705173;0,709035
0,000000;-0,923901;0,382632
0,000000;-0,705173;0,709035
0,000000;-0,387852;-0,921722
0,000000;-0,705847;-0,708364
0,000000;-0,711721;-0,702462
0,000000;-0,705847;-0,708364
0,000000;-0,387852;-0,921722
0,000000;-0,383870;-0,923387
0,000000;-0,711721;-0,702462
0,000000;-0,924376;-0,381482
0,000000;-0,928515;-0,371294
0,000000;-0,924376;-0,381482
0,000000;-0,711721;-0,702462
0,000000;-0,705847;-0,708364
0,000000;-0,999999;-0,001055
0,000000;-0,923901;0,382632
0,000000;-0,999988;0,004847
0,000000;-0,923901;0,382632
0,000000;-0,999999;-0,001055
0,000000;-0,923901;0,382632
0,000000;-0,705173;0,709035
0,000000;-0,383932;0,923361
0,000000;-0,705173;0,709035
0,000000;-0,383932;0,923361
0,000000;-0,705173;0,709035
0,000000;-0,383932;0,923361
-0,000060;-0,121410;-0,992602
0,000000;-0,383870;-0,923387
0,000000;-0,387852;-0,921722
0,000000;-0,383870;-0,923387
-0,000060;-0,121410;-0,992602
-0,000082;-0,091901;-0,995768
0,000000;-0,383932;0,923361
0,000000;-0,130341;0,991469
0,000000;-0,383932;0,923361
0,000000;-0,130341;0,991469
0,000000;-0,383932;0,923361
0,000000;-0,097788;0,995207
0,000000;-0,097788;0,995207
0,000000;0,003020;0,999995
0,000000;-0,130341;0,991469
0,000000;0,003020;0,999995
0,000000;-0,097788;0,995207
0,000000;0,003020;0,999995
-0,000082;-0,091901;-0,995768
-0,000163;0,017410;-0,999848
-0,000163;0,017410;-0,999848
-0,000163;0,017410;-0,999848
-0,000082;-0,091901;-0,995768
-0,000060;-0,121410;-0,992602
0,000000;-0,924376;-0,381482
0,000000;-0,999999;-0,001055
0,000000;-0,924376;-0,381482
0,000000;-0,999999;-0,001055
0,000000;-0,924376;-0,381482
0,000000;-0,999999;-0,001055
0,000000;-0,923901;0,382632
0,000000;-0,705173;0,709035
0,000000;-0,923901;0,382632
0,000000;-0,705173;0,709035
0,000000;-0,923901;0,382632
0,000000;-0,705173;0,709035
0,000000;-0,383871;-0,923387
0,000000;-0,705847;-0,708364
0,000000;-0,383871;-0,923387
0,000000;-0,705847;-0,708364
0,000000;-0,383871;-0,923387
0,000000;-0,705847;-0,708364
0,000000;-0,705847;-0,708364
0,000000;-0,924376;-0,381482
0,000000;-0,705847;-0,708364
0,000000;-0,924376;-0,381482
0,000000;-0,705847;-0,708364
0,000000;-0,924376;-0,381482
0,000000;-0,999999;-0,001055
0,000000;-0,923901;0,382632
0,000000;-0,999999;-0,001055
0,000000;-0,923901;0,382632
0,000000;-0,999999;-0,001055
0,000000;-0,923901;0,382632
0,000000;-0,705173;0,709035
-0,000232;-0,434882;0,900488
0,000000;-0,705173;0,709035
-0,000232;-0,434882;0,900488
0,000000;-0,705173;0,709035
-0,000325;-0,383215;0,923659
-0,000075;-0,091896;-0,995769
0,000000;-0,383871;-0,923387
-0,000051;-0,127216;-0,991875
0,000000;-0,383871;-0,923387
-0,000075;-0,091896;-0,995769
0,000000;-0,383871;-0,923387
-0,000232;-0,434882;0,900488
-0,000325;-0,383215;0,923659
-0,000637;-0,195376;0,980728
-0,000637;-0,195376;0,980728
-0,000325;-0,383215;0,923659
-0,000503;0,633609;0,773654
-0,000637;-0,195376;0,980728
-0,000503;0,633609;0,773654
-0,000000;1,000000;0,000000
-0,000075;-0,091896;-0,995769
-0,000150;0,017420;-0,999848
-0,000150;0,017420;-0,999848
-0,000150;0,017420;-0,999848
-0,000075;-0,091896;-0,995769
-0,000051;-0,127216;-0,991875
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
0,979442;0,201414;0,011184
0,980797;0,194732;0,010763
0,980822;0,194583;0,011176
0,979442;0,201414;0,011184
0,980822;0,194583;0,011176
0,979430;0,201448;0,011627
0,980845;0,194277;0,014141
0,980797;0,194732;0,010763
0,979046;0,203157;0,013983
0,979046;0,203157;0,013983
0,980797;0,194732;0,010763
0,979442;0,201414;0,011184
-0,000118;0,374582;0,927194
0,000000;0,374689;0,927150
0,000000;0,375387;0,926868
0,000000;0,375387;0,926868
-0,000144;0,374781;0,927113
-0,000118;0,374582;0,927194
0,981064;0,193541;0,007390
0,978352;0,206882;0,005136
0,978909;0,204126;0,008387
0,978352;0,206882;0,005136
0,981064;0,193541;0,007390
0,979706;0,200437;0,001145
0,000000;0,550434;-0,834879
-0,000927;0,545485;-0,838120
-0,001395;0,545907;-0,837844
-0,000927;0,545485;-0,838120
0,000000;0,550434;-0,834879
0,000000;0,546519;-0,837447
0,979706;0,200437;0,001145
0,978152;0,207841;0,004556
0,978352;0,206882;0,005136
0,978152;0,207841;0,004556
0,979706;0,200437;0,001145
0,978646;0,205548;-0,001742
0,978420;0,206075;0,015073
0,980845;0,194277;0,014141
0,979046;0,203157;0,013983
0,980845;0,194277;0,014141
0,978420;0,206075;0,015073
0,980915;0,193830;0,015326
0,978420;0,206075;0,015073
0,979046;0,203157;0,013983
0,979442;0,201414;0,011184
-0,001370;0,541700;-0,840571
-0,001395;0,545907;-0,837844
-0,000927;0,545485;-0,838120
-0,001052;0,540984;-0,841032
-0,001395;0,545907;-0,837844
-0,001370;0,541700;-0,840571
-0,000379;0,376404;0,926455
0,000000;0,377158;0,926149
0,000000;0,374689;0,927150
0,000000;0,374689;0,927150
-0,000118;0,374582;0,927194
-0,000379;0,376404;0,926455
-0,000144;0,374781;0,927113
-0,000587;0,376676;0,926345
-0,000118;0,374582;0,927194
-0,000118;0,374582;0,927194
-0,000587;0,376676;0,926345
-0,000379;0,376404;0,926455
0,000000;0,546519;-0,837447
-0,001370;0,541700;-0,840571
-0,000927;0,545485;-0,838120
-0,001370;0,541700;-0,840571
0,000000;0,546519;-0,837447
0,000000;0,541554;-0,840666
0,980822;0,194583;0,011176
0,978909;0,204126;0,008387
0,979430;0,201448;0,011627
0,978909;0,204126;0,008387
0,980822;0,194583;0,011176
0,981064;0,193541;0,007390
0,978420;0,206075;0,015073
0,978352;0,206882;0,005136
0,977519;0,210509;0,011917
0,978152;0,207841;0,004556
0,977519;0,210509;0,011917
0,978352;0,206882;0,005136
-0,000168;0,998616;0,052585
-0,000000;0,998498;0,054792
-0,000126;0,998488;0,054967
-0,000000;0,998498;0,054792
-0,000168;0,998616;0,052585
-0,000000;0,998618;0,052557
0,628866;0,773647;0,077444
0,578240;0,813235;0,065471
0,616023;0,784075;0,075778
0,578240;0,813235;0,065471
0,628866;0,773647;0,077444
0,592998;0,802781;0,062420
0,998804;0,000889;0,048875
0,998851;-0,000117;0,047926
0,994071;0,000950;0,108724
0,000000;0,000000;1,000000
0,000000;0,000000;1,000000
0,000000;0,000000;1,000000
0,000000;0,000000;1,000000
0,000000;0,000000;1,000000
0,000000;0,000000;1,000000
0,628866;0,773647;0,077444
0,616023;0,784075;0,075778
0,670952;0,736851;0,082913
0,000000;0,998293;0,058406
-0,000126;0,998488;0,054967
-0,000000;0,998498;0,054792
-0,000126;0,998488;0,054967
0,000000;0,998293;0,058406
0,000000;0,998293;0,058406
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,477984;0,613282;-0,628822
0,477984;0,613282;-0,628822
0,477984;0,613282;-0,628822
-0,000003;0,698190;-0,715912
0,000000;0,698190;-0,715912
0,000000;0,698190;-0,715912
-0,000003;0,698190;-0,715912
0,000000;0,698190;-0,715912
-0,000003;0,698190;-0,715912
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;-0,614243;0,789117
0,000000;-0,614243;0,789117
0,000000;-0,614243;0,789117
0,000000;-0,614243;0,789117
0,000000;-0,614243;0,789117
0,000000;-0,614243;0,789117
-0,001565;0,001554;0,999998
0,000884;0,001149;0,999999
0,000000;0,000001;1,000000
0,000000;0,000000;1,000000
0,000632;-0,000513;1,000000
-0,001993;-0,002055;0,999996
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,994139;0,001090;0,108106
0,994071;0,000950;0,108724
0,993235;0,001346;0,116117
0,992978;0,000714;0,118294
0,993235;0,001346;0,116117
0,994071;0,000950;0,108724
0,000000;0,000001;1,000000
0,000000;-0,000000;1,000000
0,000632;-0,000513;1,000000
0,000000;-0,000000;1,000000
0,000884;0,001149;0,999999
0,000632;-0,000513;1,000000
0,000000;0,000000;1,000000
0,000000;-0,000000;1,000000
0,000000;0,000000;1,000000
-0,972904;-0,228270;0,036753
-0,972904;-0,228270;0,036753
-0,972904;-0,228270;0,036753
-0,972904;-0,228270;0,036753
-0,972904;-0,228270;0,036753
-0,972904;-0,228270;0,036753
0,000419;-0,985901;-0,167329
-0,000000;-0,985901;-0,167329
-0,000000;-0,985901;-0,167329
0,000419;-0,985901;-0,167329
-0,000000;-0,985901;-0,167329
0,000419;-0,985901;-0,167329
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,590171;0,000000;-0,807278
0,590171;0,000000;-0,807278
0,590171;0,000000;-0,807278
0,590171;0,000000;-0,807278
0,590171;0,000000;-0,807278
0,590171;0,000000;-0,807278
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
-0,000126;0,998488;0,054967
0,000000;0,998293;0,058406
-0,000245;0,998481;0,055093
0,978352;0,206882;0,005136
0,979430;0,201448;0,011627
0,978909;0,204126;0,008387
0,979706;0,200437;0,001145
0,981064;0,193541;0,007390
0,980822;0,194583;0,011176
1,000000;0,000000;0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
0,681374;0,731578;0,022861
0,675472;0,737287;0,012031
0,682310;0,730724;0,022279
0,682310;0,730724;0,022279
0,675472;0,737287;0,012031
0,674928;0,737785;0,012060
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
1,000000;0,000000;-0,000000
0,000000;0,000000;1,000000
0,000000;0,000000;1,000000
0,000000;0,000001;1,000000
0,000000;0,000000;1,000000
0,000000;0,000001;1,000000
0,000632;-0,000513;1,000000
0,000000;0,000000;1,000000
0,000000;0,000000;1,000000
0,000000;0,000001;1,000000
0,994139;0,001090;0,108106
0,994807;0,001022;0,101772
0,994878;0,002686;0,101048
0,994807;0,001022;0,101772
0,994139;0,001090;0,108106
0,994668;0,001128;0,103121
0,994668;0,001128;0,103121
0,994139;0,001090;0,108106
0,993235;0,001346;0,116117
0,995079;0,003458;0,099020
0,994071;0,000950;0,108724
0,994139;0,001090;0,108106
0,994071;0,000950;0,108724
0,995189;0,011826;0,097256
0,998804;0,000889;0,048875
0,000000;-0,000000;1,000000
0,000000;0,000001;1,000000
0,000884;0,001149;0,999999
0,000000;0,000000;1,000000
0,000000;0,000001;1,000000
0,000000;-0,000000;1,000000
0,578240;0,813235;0,065471
0,592998;0,802781;0,062420
0,648847;0,759998;0,037430
-0,000126;0,998488;0,054967
-0,000245;0,998481;0,055093
-0,000168;0,998616;0,052585
-0,000245;0,998481;0,055093
-0,000349;0,998622;0,052467
-0,000168;0,998616;0,052585
-0,001993;-0,002055;0,999996
0,003324;-0,002006;0,999992
-0,003176;-0,002795;0,999991
0,003324;-0,002006;0,999992
-0,001993;-0,002055;0,999996
0,000632;-0,000513;1,000000
0,000884;0,001149;0,999999
-0,003106;0,003136;0,999990
0,003315;0,003840;0,999987
-0,003106;0,003136;0,999990
0,000884;0,001149;0,999999
-0,001565;0,001554;0,999998
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000884;0,001149;0,999999
0,003324;-0,002006;0,999992
0,000632;-0,000513;1,000000
0,003324;-0,002006;0,999992
0,000884;0,001149;0,999999
0,003315;0,003840;0,999987
0,000000;-0,000001;1,000000
0,000000;-0,000001;1,000000
0,000000;-0,000001;1,000000
0,000000;-0,000001;1,000000
0,000000;-0,000001;1,000000
0,000000;-0,000001;1,000000
-0,003176;-0,002795;0,999991
-0,001565;0,001554;0,999998
-0,001993;-0,002055;0,999996
-0,001565;0,001554;0,999998
-0,003176;-0,002795;0,999991
-0,003106;0,003136;0,999990
-0,974158;-0,225867;0,000000
-0,974158;-0,225867;0,000000
-0,974158;-0,225867;0,000000
-0,974158;-0,225867;0,000000
-0,974158;-0,225867;0,000000
-0,974158;-0,225867;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,980822;0,194583;0,011176
0,980915;0,193830;0,015326
0,979706;0,200437;0,001145
0,980915;0,193830;0,015326
0,980822;0,194583;0,011176
0,980797;0,194732;0,010763
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,149534;0,248616;0,956990
0,410411;0,000000;0,911901
0,267934;0,238878;0,933353
0,410411;0,000000;0,911901
0,149534;0,248616;0,956990
0,209880;0,000000;0,977727
0,149534;0,248616;0,956990
0,090708;0,214487;0,972506
0,156494;0,000706;0,987679
0,149534;0,248616;0,956990
0,156494;0,000706;0,987679
0,209880;0,000000;0,977727
-1,000000;0,000000;-0,000001
-0,963453;0,000008;-0,267876
-1,000000;0,000000;0,000001
0,000000;0,577124;0,816657
0,149534;0,248616;0,956990
0,267934;0,238878;0,933353
0,149534;0,248616;0,956990
0,000000;0,577124;0,816657
0,090708;0,214487;0,972506
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
-0,963453;0,000008;-0,267876
-1,000000;0,000000;-0,000001
-1,000000;0,000000;-0,000001
-1,000000;0,000000;-0,000001
-1,000000;0,000000;-0,000000
-0,963453;0,000008;-0,267876
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
-0,256504;0,966539;0,002708
-0,256504;0,966539;0,002708
-0,256504;0,966539;0,002708
-0,256504;0,966539;0,002708
-0,256504;0,966539;0,002708
-0,256504;0,966539;0,002708
-0,963453;0,000008;-0,267876
-1,000000;0,000000;-0,000000
-0,659703;0,000024;-0,751526
0,290630;0,001310;0,956835
0,156494;0,000706;0,987679
0,090708;0,214487;0,972506
0,156494;0,000706;0,987679
0,290630;0,001310;0,956835
0,290630;0,001310;0,956835
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,074174;-0,997245;-0,001017
0,000000;-1,000000;0,000000
0,074174;-0,997245;-0,001017
0,000000;-1,000000;0,000000
-0,659703;0,000024;-0,751526
0,000375;0,000032;-1,000000
-0,963453;0,000008;-0,267876
0,000375;0,000032;-1,000000
-0,659703;0,000024;-0,751526
0,000375;0,000032;-1,000000
0,120733;-0,992684;-0,001656
0,221252;-0,975212;-0,003034
0,074174;-0,997245;-0,001017
0,221252;-0,975212;-0,003034
0,120733;-0,992684;-0,001656
0,221252;-0,975212;-0,003034
0,074174;-0,997245;-0,001017
0,000000;-1,000000;0,000000
0,120733;-0,992684;-0,001656
0,000000;-1,000000;0,000000
0,074174;-0,997245;-0,001017
0,000000;-1,000000;0,000000
0,575348;0,000000;-0,817909
0,575348;0,000000;-0,817909
0,575348;0,000000;-0,817909
0,575348;0,000000;-0,817909
0,575348;0,000000;-0,817909
0,575348;0,000000;-0,817909
0,994743;0,000000;0,102398
0,994743;0,000000;0,102398
0,994743;0,000000;0,102398
0,994743;0,000000;0,102398
0,994743;0,000000;0,102398
0,994743;0,000000;0,102398
0,389080;0,000000;0,921204
0,389080;0,000000;0,921204
0,389080;0,000000;0,921204
0,389080;0,000000;0,921204
0,389080;0,000000;0,921204
0,389080;0,000000;0,921204
0,354177;-0,934467;0,036469
0,354177;-0,934467;0,036469
0,354177;-0,934467;0,036469
0,354177;-0,934467;0,036469
0,354177;-0,934467;0,036469
0,354177;-0,934467;0,036469
0,354177;0,934467;0,036469
0,354177;0,934467;0,036469
0,354177;0,934467;0,036469
0,354177;0,934467;0,036469
0,354177;0,934467;0,036469
0,354177;0,934467;0,036469
0,000000;1,000000;0,000000
0,000006;1,000000;-0,000001
0,000007;1,000000;-0,000001
0,000000;-1,000000;0,000000
-0,000006;-1,000000;0,000001
-0,000006;-1,000000;0,000001
0,957056;0,000706;-0,289901
0,630781;0,000000;-0,775961
0,957056;0,000706;-0,289901
0,630781;0,000000;-0,775961
0,957056;0,000706;-0,289901
0,630781;0,000000;-0,775961
-0,000006;-1,000000;0,000001
0,000000;-1,000000;0,000002
-0,000006;-1,000000;0,000001
-0,000006;-1,000000;0,000001
0,000000;-1,000000;0,000002
0,000000;-1,000000;0,000002
0,000000;0,000000;-1,000000
0,186833;0,000000;-0,982392
0,186834;0,000000;-0,982391
0,186833;0,000000;-0,982392
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000006;1,000000;-0,000001
0,000000;1,000000;-0,000002
0,000007;1,000000;-0,000001
0,000000;1,000000;-0,000002
0,000006;1,000000;-0,000001
0,000000;1,000000;-0,000002
0,999977;0,001354;-0,006692
0,957056;0,000706;-0,289901
0,999977;0,001354;-0,006692
0,957056;0,000706;-0,289901
0,999977;0,001354;-0,006692
0,957056;0,000706;-0,289901
0,186834;0,000000;-0,982391
0,186833;0,000000;-0,982392
0,630781;0,000000;-0,775961
0,630781;0,000000;-0,775961
0,186833;0,000000;-0,982392
0,630781;0,000000;-0,775961
0,000000;-1,000000;0,000000
-0,000006;-1,000000;0,000001
0,000000;-1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000007;1,000000;-0,000001
0,000000;-0,371954;0,928251
-0,000365;-0,371954;0,928251
0,000000;-0,371954;0,928251
-0,000365;-0,371954;0,928251
0,000000;-0,371954;0,928251
-0,000365;-0,371954;0,928251
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
0,000000;-0,000003;-1,000000
0,000000;0,000002;-1,000000
0,000000;-0,000004;-1,000000
0,000000;0,000002;-1,000000
0,000000;-0,000003;-1,000000
0,000000;0,000001;-1,000000
0,000000;0,000002;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000002;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000002;-1,000000
0,000000;-0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;-0,000000;-1,000000
0,000000;-0,000001;-1,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
